Designator,Mid X,Mid Y,Rotation,Layer
L3,178.363673,-85.92924,0.0,top
L4,201.15,-77.86,270.0,top
L5,130.389893,-79.587291,180.0,top
L6,139.799892,-66.632287,0.0,top
L7,225.896,-97.246,270.0,top
Q5,228.05,-90.4,90.0,top
Q6,223.505,-89.735,180.0,top
Q7,229.285,-81.065,90.0,top
R1,150.05,-91.43,270.0,top
R10,145.614892,-76.917287,0.0,top
R100,164.859999,-98.19,180.0,top
R101,162.939998,-98.19,180.0,top
R102,158.96,-99.08,270.0,top
R103,159.95,-99.08,270.0,top
R104,159.96,-100.999999,90.0,top
R105,197.22,-105.1,0.0,top
R106,192.07,-105.1,180.0,top
R107,135.339892,-81.802286,270.0,top
R109,191.15,-72.459999,90.0,top
R11,231.85,-83.81,90.0,top
R110,193.03,-72.44,90.0,top
R111,153.209001,-72.637501,90.0,top
R112,154.229,-72.6375,270.0,top
R12,137.29,-76.380001,270.0,top
R13,188.81,-78.78,180.0,top
R14,214.6,-83.7,90.0,top
R15,182.71,-89.761,0.0,top
R16,182.14,-91.43,0.0,top
R17,182.13,-92.7,180.0,top
R18,166.92,-70.05,270.0,top
R19,163.91,-70.04,90.0,top
R2,173.090001,-89.258998,90.0,top
R20,190.9,-97.4,90.0,top
R21,174.236106,-84.560313,90.0,top
R22,178.176108,-79.911278,180.0,top
R23,190.959461,-82.278221,90.0,top
R24,190.959459,-80.418222,90.0,top
R25,196.6,-87.12,180.0,top
R26,197.57,-90.959999,0.0,top
R27,198.04,-89.519999,270.0,top
R28,204.6,-91.67,270.0,top
R29,197.570001,-91.939999,0.0,top
R3,172.990001,-94.858999,270.0,top
R30,188.81,-77.79,0.0,top
R31,201.07,-91.7,270.0,top
R32,202.04,-91.699999,270.0,top
R33,200.09,-91.69,270.0,top
R36,128.340002,-94.58,0.0,top
R37,130.420002,-93.02,90.0,top
R38,130.420002,-91.099998,90.0,top
R39,129.520004,-87.09,180.0,top
R4,168.29,-82.299999,90.0,top
R40,129.520002,-88.09,180.0,top
R41,127.600002,-88.09,0.0,top
R42,194.7,-76.39,0.0,top
R43,193.07,-78.18,90.0,top
R44,233.34,-86.35,0.0,top
R45,155.5,-100.309999,90.0,top
R46,127.319999,-98.984999,270.0,top
R47,126.319999,-98.979999,270.0,top
R48,153.95,-98.24,180.0,top
R49,127.329999,-101.105,90.0,top
R5,150.05,-89.520001,90.0,top
R50,152.03,-98.24,180.0,top
R51,149.07,-98.93,270.0,top
