Designator,Mid X,Mid Y,Rotation,Layer
R27,235.75,-85.187397,90.0,top
R28,227.45,-81.497396,90.0,top
R29,234.65,-83.997397,90.0,top
R3,181.06,-94.057397,180.0,top
R30,200.365849,-75.112397,90.0,top
R31,230.55,-81.497396,90.0,top
R32,229.55,-81.487397,90.0,top
R33,232.12,-81.8774,0.0,top
R34,219.825,-96.76,0.0,top
R35,218.315,-96.247397,270.0,top
R4,181.86,-108.637397,0.0,top
R44,214.09,-81.03,270.0,top
R45,137.5,-78.137397,90.0,top
R48,136.23,-73.827397,180.0,top
R5,193.05,-99.437397,270.0,top
R51,146.12,-81.51,270.0,top
R6,229.265,-77.437397,90.0,top
R60,162.815,-78.117398,90.0,top
R61,165.05,-79.217398,90.0,top
R62,163.975,-79.242398,270.0,top
R63,165.1,-84.792398,90.0,top
R64,161.41,-75.707399,90.0,top
R65,159.089999,-75.217398,180.0,top
R66,167.5,-81.017398,270.0,top
R67,160.722287,-66.99011,90.0,top
R68,162.922287,-67.78011,90.0,top
R69,161.822287,-67.78011,270.0,top
R7,186.35,-104.397397,90.0,top
R70,158.702288,-63.16011,180.0,top
R71,200.365849,-77.222396,90.0,top
R72,163.122286,-73.600109,90.0,top
R73,165.522287,-69.755111,270.0,top
R74,140.87,-77.197396,270.0,top
R75,144.47,-81.137397,0.0,top
R76,147.74,-78.627397,90.0,top
R77,183.02,-77.8,0.0,top
R78,134.07,-80.877397,0.0,top
R79,198.27,-85.967397,180.0,top
R8,225.59,-77.177398,0.0,top
R80,188.095,-85.927397,180.0,top
R81,204.889999,-82.817397,0.0,top
R82,205.389999,-84.817397,270.0,top
R83,203.389999,-83.717397,270.0,top
R84,211.49,-87.407398,270.0,top
R85,200.365849,-79.227397,270.0,top
R86,208.189999,-87.417397,270.0,top
R87,209.289999,-87.407398,270.0,top
R88,206.689999,-86.917397,180.0,top
R89,199.54,-97.887397,0.0,top
R9,164.045,-84.792398,270.0,top
R90,233.85,-90.112397,90.0,top
R91,155.0,-84.137397,0.0,top
R92,137.51,-76.007397,90.0,top
R93,190.165849,-77.612397,270.0,top
R94,190.165849,-75.212397,90.0,top
R95,137.55,-93.427397,90.0,top
R96,136.05,-89.077397,180.0,top
R97,133.74,-96.117397,0.0,top
R98,139.250001,-90.177397,0.0,top
